STATE,CITY,STATECODE,YEAR,VICTIMS,OFFENDERS,RACE,OFFENCE_CODE,TYPE,VICTIMS_COUNT
 SOUTH CAROLINA,HAMPTON,SC,2012,1,1,B,13B,ANTI-WHITE,0
 SOUTH CAROLINA,HAMPTON,SC,2012,1,1,B,13C,ANTI-WHITE,0
 SOUTH CAROLINA,HAMPTON,SC,2012,1,1,U,250,ANTI-WHITE,0
 SOUTH CAROLINA,ATLANTIC BEACH,SC,2012,1,1,B,13A,ANTI-WHITE,0
 SOUTH CAROLINA,CONWAY,SC,2012,2,3,B,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 SOUTH CAROLINA,CONWAY,SC,2012,0,2,U,220,ANTI-MULTI-RACIAL,0
 SOUTH CAROLINA,CONWAY,SC,2012,1,1,W,13B,ANTI-JEWISH,0
 SOUTH CAROLINA,MYRTLE BEACH,SC,2012,3,0,U,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 SOUTH CAROLINA,CAMDEN,SC,2012,2,1,W,13C,ANTI-FEMALE HOMOSEXUAL,0
 SOUTH CAROLINA,ELGIN,SC,2012,1,1,B,13B,ANTI-WHITE,0
 SOUTH CAROLINA,CLINTON,SC,2012,1,1,U,13C,ANTI-MALE HOMOSEXUAL,0
 SOUTH CAROLINA,BISHOPVILLE,SC,2012,1,1,B,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,BISHOPVILLE,SC,2012,1,1,B,13A,ANTI-MENTAL DISABILITY,0
 SOUTH CAROLINA,LEXINGTON,SC,2012,2,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,LEXINGTON,SC,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,WEST COLUMBIA,SC,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,IRMO,SC,2012,1,3,B,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 SOUTH CAROLINA,WEST COLUMBIA,SC,2012,2,1,B,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,MULLINS,SC,2012,1,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,BENNETTSVILLE,SC,2012,1,1,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,BENNETTSVILLE,SC,2012,1,2,B,13A,ANTI-MALE HOMOSEXUAL,0
 SOUTH CAROLINA,SENECA,SC,2012,2,7,B,13A,ANTI-WHITE,0
 SOUTH CAROLINA,HOLLY HILL,SC,2012,2,1,B,13C,ANTI-WHITE,0
 SOUTH CAROLINA,PICKENS,SC,2012,1,1,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,PICKENS,SC,2012,1,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,PICKENS,SC,2012,1,1,W,13C,ANTI-ASIAN,0
 SOUTH CAROLINA,COLUMBIA,SC,2012,1,1,U,13C,ANTI-PHYSICAL DISABILITY,0
 SOUTH CAROLINA,COLUMBIA,SC,2012,1,0,U,23G,ANTI-MALE HOMOSEXUAL,0
 SOUTH CAROLINA,COLUMBIA,SC,2012,1,1,B,11D,ANTI-WHITE,0
 SOUTH CAROLINA,COLUMBIA,SC,2012,0,0,U,23C,ANTI-WHITE,0
 SOUTH CAROLINA,COLUMBIA,SC,2012,0,0,U,290,ANTI-ATHEISM/AGNOSTICISM,0
 SOUTH CAROLINA,COLUMBIA,SC,2012,4,1,W,13A,ANTI-ISLAMIC,0
 SOUTH CAROLINA,COLUMBIA,SC,2012,1,1,B,290,ANTI-MALE HOMOSEXUAL,0
 SOUTH CAROLINA,COLUMBIA,SC,2012,1,1,W,13C,ANTI-JEWISH,0
 SOUTH CAROLINA,COLUMBIA,SC,2012,0,5,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,SALUDA,SC,2012,1,1,U,23H,ANTI-HISPANIC OR LATINO,0
 SOUTH CAROLINA,SPARTANBURG,SC,2012,1,1,W,290,ANTI-JEWISH,0
 SOUTH CAROLINA,SPARTANBURG,SC,2012,1,5,B,13C,ANTI-MALE HOMOSEXUAL,0
 SOUTH CAROLINA,SPARTANBURG,SC,2012,1,1,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 SOUTH CAROLINA,SUMTER,SC,2012,1,6,M,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,KINGSTREE,SC,2012,2,5,B,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH CAROLINA,FORT MILL,SC,2012,0,1,W,290,ANTI-MULTI-RELIGIOUS,0
 SOUTH CAROLINA,ROCK HILL,SC,2012,1,2,B,13C,ANTI-MALE HOMOSEXUAL,0
 SOUTH CAROLINA,ROCK HILL,SC,2012,1,2,W,13B,ANTI-WHITE,0
 SOUTH CAROLINA,ROCK HILL,SC,2012,0,2,B,23H,ANTI-WHITE,0
 SOUTH CAROLINA,FORT MILL,SC,2012,2,3,W,13B,ANTI-MALE HOMOSEXUAL,0
 SOUTH DAKOTA,MARTIN,SD,2012,1,0,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 SOUTH DAKOTA,MARTIN,SD,2012,2,1,I,13A,ANTI-WHITE,0
 SOUTH DAKOTA,WATERTOWN,SD,2012,1,1,W,13C,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 SOUTH DAKOTA,WATERTOWN,SD,2012,0,0,U,290,ANTI-MULTI-RACIAL,0
 SOUTH DAKOTA,WATERTOWN,SD,2012,1,2,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH DAKOTA,TEA,SD,2012,4,1,I,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH DAKOTA,STURGIS,SD,2012,3,3,W,13B,ANTI-HISPANIC OR LATINO,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,1,1,W,13B,ANTI-MULTI-RACIAL,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,0,0,U,290,ANTI-OTHER RELIGION,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,1,1,I,13B,ANTI-WHITE,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,0,0,U,290,ANTI-JEWISH,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,0,0,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,1,2,M,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,1,0,U,290,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,1,0,U,13C,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,1,1,I,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,0,0,U,290,ANTI-ISLAMIC,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,1,0,U,13C,ANTI-HISPANIC OR LATINO,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,0,1,U,290,ANTI-MULTI-RELIGIOUS,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,0,0,U,290,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 SOUTH DAKOTA,SIOUX FALLS,SD,2012,0,0,U,290,ANTI-OTHER RELIGION,0
 SOUTH DAKOTA,RAPID CITY,SD,2012,2,3,M,13A,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 SOUTH DAKOTA,RAPID CITY,SD,2012,0,3,I,290,ANTI-WHITE,0
 SOUTH DAKOTA,RAPID CITY,SD,2012,2,1,I,13B,ANTI-WHITE,0
 SOUTH DAKOTA,RAPID CITY,SD,2012,1,1,I,13B,ANTI-WHITE,0
 SOUTH DAKOTA,RAPID CITY,SD,2012,1,1,I,13C,ANTI-WHITE,0
 SOUTH DAKOTA,RAPID CITY,SD,2012,1,1,W,11A,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 TENNESSEE,PIKEVILLE,TN,2012,2,1,U,220,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,PIKEVILLE,TN,2012,2,1,U,23D,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,PIKEVILLE,TN,2012,0,1,W,23C,ANTI-WHITE,0
 TENNESSEE,PIKEVILLE,TN,2012,1,1,W,13A,ANTI-WHITE,0
 TENNESSEE,PIKEVILLE,TN,2012,0,1,W,35A,ANTI-WHITE,0
 TENNESSEE,PIKEVILLE,TN,2012,1,1,W,23H,ANTI-WHITE,0
 TENNESSEE,PIKEVILLE,TN,2012,0,1,W,35A,ANTI-WHITE,0
 TENNESSEE,PIKEVILLE,TN,2012,1,1,W,23H,ANTI-WHITE,0
 TENNESSEE,PIKEVILLE,TN,2012,0,1,W,23D,ANTI-WHITE,0
 TENNESSEE,PIKEVILLE,TN,2012,1,1,W,23H,ANTI-WHITE,0
 TENNESSEE,PIKEVILLE,TN,2012,1,1,W,23C,ANTI-WHITE,0
 TENNESSEE,MARYVILLE,TN,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,MARYVILLE,TN,2012,1,1,U,13C,ANTI-MULTI-RACIAL,0
 TENNESSEE,MARYVILLE,TN,2012,0,1,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,MARYVILLE,TN,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,ALCOA,TN,2012,1,1,W,13B,ANTI-MALE HOMOSEXUAL,0
 TENNESSEE,CLEVELAND,TN,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CLEVELAND,TN,2012,1,0,U,26B,ANTI-MALE HOMOSEXUAL,0
 TENNESSEE,JACKSBORO,TN,2012,1,2,U,220,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,LA FOLLETTE,TN,2012,1,2,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,HUNTINGDON,TN,2012,1,2,W,220,ANTI-MENTAL DISABILITY,0
 TENNESSEE,HUNTINGDON,TN,2012,1,0,U,220,ANTI-MENTAL DISABILITY,0
 TENNESSEE,ASHLAND CITY,TN,2012,1,1,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,TAZEWELL,TN,2012,1,1,U,23H,ANTI-ASIAN,0
 TENNESSEE,BELLS,TN,2012,1,1,U,13B,ANTI-MENTAL DISABILITY,0
 TENNESSEE,NASHVILLE,TN,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,NASHVILLE,TN,2012,1,1,U,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 TENNESSEE,NASHVILLE,TN,2012,1,1,W,13C,ANTI-OTHER RELIGION,0
 TENNESSEE,NASHVILLE,TN,2012,0,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,NASHVILLE,TN,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,NASHVILLE,TN,2012,1,2,B,13B,ANTI-WHITE,0
 TENNESSEE,NASHVILLE,TN,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,NASHVILLE,TN,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,NASHVILLE,TN,2012,1,1,U,13C,ANTI-HISPANIC OR LATINO,0
 TENNESSEE,NASHVILLE,TN,2012,1,2,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,GOODLETTSVILLE,TN,2012,1,0,U,23F,ANTI-JEWISH,0
 TENNESSEE,GOODLETTSVILLE,TN,2012,1,1,W,26A,ANTI-JEWISH,0
 TENNESSEE,NASHVILLE,TN,2012,1,0,U,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CHARLOTTE,TN,2012,0,1,W,35A,ANTI-ATHEISM/AGNOSTICISM,0
 TENNESSEE,CHARLOTTE,TN,2012,0,1,W,35A,ANTI-ATHEISM/AGNOSTICISM,0
 TENNESSEE,CHARLOTTE,TN,2012,0,1,A,35A,ANTI-HISPANIC OR LATINO,0
 TENNESSEE,CHARLOTTE,TN,2012,0,1,A,35A,ANTI-HISPANIC OR LATINO,0
 TENNESSEE,CHARLOTTE,TN,2012,0,1,I,35A,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,DYERSBURG,TN,2012,1,1,W,13C,ANTI-MALE HOMOSEXUAL,0
 TENNESSEE,DYERSBURG,TN,2012,0,1,B,290,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 TENNESSEE,DYERSBURG,TN,2012,1,1,B,13B,ANTI-WHITE,0
 TENNESSEE,DYERSBURG,TN,2012,1,1,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,DYERSBURG,TN,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,DYERSBURG,TN,2012,1,1,U,13A,ANTI-WHITE,0
 TENNESSEE,DYERSBURG,TN,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,JAMESTOWN,TN,2012,1,1,W,23D,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35A,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,1,1,W,13B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,23C,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35A,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35A,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35A,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,1,1,U,13B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,240,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,280,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,1,1,W,23D,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,1,1,W,26C,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35A,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,23D,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,35B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,23C,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,U,23C,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,U,23C,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,1,1,W,13C,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,23C,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,23H,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,U,35B,ANTI-WHITE,0
 TENNESSEE,JAMESTOWN,TN,2012,0,1,W,23C,ANTI-WHITE,0
 TENNESSEE,WINCHESTER,TN,2012,3,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,MILAN,TN,2012,4,1,U,220,ANTI-OTHER RELIGION,0
 TENNESSEE,MILAN,TN,2012,1,1,B,13A,ANTI-WHITE,0
 TENNESSEE,PULASKI,TN,2012,1,1,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,PULASKI,TN,2012,2,1,U,220,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,ARDMORE,TN,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,ELKTON,TN,2012,1,1,B,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,ELKTON,TN,2012,1,1,B,13B,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,RUTLEDGE,TN,2012,1,1,U,220,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,MORRISTOWN,TN,2012,1,2,W,13B,ANTI-HISPANIC OR LATINO,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,1,B,13B,ANTI-HETEROSEXUAL,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,1,B,35A,ANTI-HETEROSEXUAL,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,1,W,35A,ANTI-FEMALE HOMOSEXUAL,0
 TENNESSEE,CHATTANOOGA,TN,2012,2,2,M,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,1,W,35B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 TENNESSEE,CHATTANOOGA,TN,2012,0,1,B,35A,ANTI-MENTAL DISABILITY,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,4,B,13A,ANTI-MALE HOMOSEXUAL,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,1,W,35A,ANTI-WHITE,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,1,B,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,1,W,26C,ANTI-MENTAL DISABILITY,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,1,B,13B,ANTI-WHITE,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,1,U,13C,ANTI-WHITE,0
 TENNESSEE,CHATTANOOGA,TN,2012,2,6,B,13A,ANTI-MALE HOMOSEXUAL,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,0,U,220,ANTI-WHITE,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,1,B,13A,ANTI-JEWISH,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,1,W,35A,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,1,B,26B,ANTI-JEWISH,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,1,B,35B,ANTI-JEWISH,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,1,B,13A,ANTI-JEWISH,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,0,U,290,ANTI-ISLAMIC,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,11,M,520,ANTI-WHITE,0
 TENNESSEE,CHATTANOOGA,TN,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,0,U,290,ANTI-ISLAMIC,0
 TENNESSEE,CHATTANOOGA,TN,2012,0,1,W,35B,ANTI-PHYSICAL DISABILITY,0
 TENNESSEE,CHATTANOOGA,TN,2012,5,0,U,290,ANTI-HISPANIC OR LATINO,0
 TENNESSEE,LOOKOUT MOUNTAIN,TN,2012,1,1,U,290,ANTI-MALE HOMOSEXUAL,0
 TENNESSEE,SODDY DAISY,TN,2012,1,0,U,23D,ANTI-BISEXUAL,0
 TENNESSEE,RED BANK,TN,2012,1,1,U,220,ANTI-JEWISH,0
 TENNESSEE,RED BANK,TN,2012,1,2,B,13C,ANTI-WHITE,0
 TENNESSEE,BROWNSVILLE,TN,2012,1,1,B,13B,ANTI-MENTAL DISABILITY,0
 TENNESSEE,LEXINGTON,TN,2012,4,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,B,13B,ANTI-WHITE,0
 TENNESSEE,KNOXVILLE,TN,2012,2,3,U,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 TENNESSEE,KNOXVILLE,TN,2012,2,1,B,13A,ANTI-ASIAN,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,13A,ANTI-WHITE,0
 TENNESSEE,KNOXVILLE,TN,2012,3,3,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,KNOXVILLE,TN,2012,1,2,W,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,KNOXVILLE,TN,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,B,11D,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,B,120,ANTI-MALE HOMOSEXUAL,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,13B,ANTI-MENTAL DISABILITY,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,U,13C,ANTI-ISLAMIC,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,13B,ANTI-WHITE,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,11A,ANTI-HISPANIC OR LATINO,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,290,ANTI-WHITE,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,B,290,ANTI-WHITE,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,13B,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,KNOXVILLE,TN,2012,3,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,B,13B,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,11A,ANTI-WHITE,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,240,ANTI-HISPANIC OR LATINO,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,13A,ANTI-MENTAL DISABILITY,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,120,ANTI-NOT HISPANIC OR LATINO,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,13A,ANTI-WHITE,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,120,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,KNOXVILLE,TN,2012,2,3,M,13C,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 TENNESSEE,KNOXVILLE,TN,2012,1,2,B,13B,ANTI-HISPANIC OR LATINO,0
 TENNESSEE,KNOXVILLE,TN,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,RIPLEY,TN,2012,1,1,W,13C,ANTI-JEWISH,0
 TENNESSEE,LAWRENCEBURG,TN,2012,0,1,W,23H,ANTI-AMERICAN INDIAN OR ALASKA NATIVE,0
 TENNESSEE,LENIOR CITY,TN,2012,2,1,U,13A,ANTI-MALE HOMOSEXUAL,0
 TENNESSEE,LENOIR CITY,TN,2012,1,1,U,290,ANTI-MULTI-RACIAL,0
 TENNESSEE,LENOIR CITY,TN,2012,1,1,U,13C,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 TENNESSEE,BETHEL SPRINGS,TN,2012,1,1,W,13A,ANTI-WHITE,0
 TENNESSEE,BETHEL SPRINGS,TN,2012,1,1,W,13C,ANTI-WHITE,0
 TENNESSEE,JACKSON,TN,2012,1,1,B,13A,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 TENNESSEE,CHAPEL HILL,TN,2012,1,1,W,13B,ANTI-MENTAL DISABILITY,0
 TENNESSEE,COLUMBIA,TN,2012,1,1,W,13B,"ANTI-LESBIAN, GAY, BISEXUAL, OR TRANSGENDER, MIXED GROUP (LGBT)",0
 TENNESSEE,SPRING HILL,TN,2012,1,0,U,13C,ANTI-MENTAL DISABILITY,0
 TENNESSEE,SPRING HILL,TN,2012,0,0,U,290,ANTI-HETEROSEXUAL,0
 TENNESSEE,SPRING HILL,TN,2012,3,1,W,13A,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,SPRING HILL,TN,2012,1,1,W,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CLARKSVILLE,TN,2012,1,0,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CLARKSVILLE,TN,2012,1,1,W,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CLARKSVILLE,TN,2012,1,1,B,13C,ANTI-WHITE,0
 TENNESSEE,CLARKSVILLE,TN,2012,0,1,U,290,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CLARKSVILLE,TN,2012,1,1,W,13C,ANTI-FEMALE HOMOSEXUAL,0
 TENNESSEE,CLARKSVILLE,TN,2012,1,0,U,13C,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,CLARKSVILLE,TN,2012,1,1,W,13B,ANTI-JEWISH,0
 TENNESSEE,CLARKSVILLE,TN,2012,3,3,B,13B,ANTI-MENTAL DISABILITY,0
 TENNESSEE,LYNCHBURG,TN,2012,1,1,B,13B,ANTI-BLACK OR AFRICAN AMERICAN,0
 TENNESSEE,UNION CITY,TN,2012,2,1,U,290,ANTI-FEMALE HOMOSEXUAL,0
 TENNESSEE,BAXTER,TN,2012,1,1,W,13B,ANTI-PHYSICAL DISABILITY,0
 TENNESSEE,BAXTER,TN,2012,1,1,W,13C,ANTI-WHITE,0
 TENNESSEE,DAYTON,TN,2012,1,1,W,13A,ANTI-HISPANIC OR LATINO,0
 TENNESSEE,SPRINGFIELD,TN,2012,1,1,W,13B,ANTI-WHITE,0
 TENNESSEE,SPRINGFIELD,TN,2012,1,1,W,23H,ANTI-WHITE,0
